space_idx,x,y,variable,period,month,tau_vc,p_value_vc,sl_vc,vc_corrected,n_ties_vc,percent_ties_vc,n_min_vals_vc,percent_min_vals_vc,tau_b_adjusted_vc,filtered_vc,filter_reason_vc,tau_tfpw,p_value_tfpw,sl_tfpw,tfpw_applied,n_ties_tfpw,percent_ties_tfpw,n_min_vals_tfpw,percent_min_vals_tfpw,tau_b_adjusted_tfpw,filtered_tfpw,filter_reason_tfpw,n,rho1,n_spectral_peaks,dominant_period,spectral_confidence,same_significance,same_direction
93,1018285.89230154,1129337.78729013,Precipitation,monthly,4,-0.68421052631579,,-0.0884708812615524,TRUE,0,0,0,0,FALSE,FALSE,none,-0.68421052631579,2.46744572944435e-05,-0.0884708812615524,FALSE,0,0,0,0,FALSE,FALSE,none,20,0.644789747413172,1,18,2.35685768950072,,TRUE
94,1026435.11721627,1129337.78729013,Precipitation,monthly,4,-0.810526315789474,,-0.0758605809616191,TRUE,0,0,0,0,FALSE,FALSE,none,-0.663157894736842,4.35146009207219e-05,-0.0758605809616191,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.661636325838982,1,18,1.30448164899572,,TRUE
95,1034584.342131,1129337.78729013,Precipitation,monthly,4,-0.68421052631579,0.000531507489745626,-0.0354924588464201,TRUE,0,0,0,0,FALSE,FALSE,none,-0.515789473684211,0.00147509083406793,-0.0354924588464201,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.412660174084246,0,,0.438488255105175,TRUE,TRUE
96,1042733.56704574,1129337.78729013,Precipitation,monthly,4,-0.768421052631579,,-0.115674862172455,TRUE,0,0,0,0,FALSE,FALSE,none,-0.768421052631579,2.17049113992105e-06,-0.115674862172455,FALSE,0,0,0,0,FALSE,FALSE,none,20,0.641302448762983,1,18,3.1077970731744,,TRUE
97,1050882.79196047,1129337.78729013,Precipitation,monthly,4,-0.894736842105263,,-0.0838854815171274,TRUE,0,0,0,0,FALSE,FALSE,none,-0.905263157894737,2.39942786929349e-08,-0.0838854815171274,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.853145001384984,1,18,1.46608602453152,,TRUE
98,1059032.01687521,1129337.78729013,Precipitation,monthly,4,-0.810526315789474,,-0.0517095031682402,TRUE,0,0,0,0,FALSE,FALSE,none,-0.842105263157895,2.09071611965145e-07,-0.0517095031682402,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.738212071716519,1,18,0.61381065208202,,TRUE
99,985688.992642603,1121188.56237539,Precipitation,monthly,4,-0.4,0.0410689712474401,-0.00952839664201818,TRUE,0,0,0,0,FALSE,FALSE,none,-0.4,0.0136720770727188,-0.00952839664201818,FALSE,0,0,0,0,FALSE,FALSE,none,20,0.252849280606849,0,,0.0590800952760584,TRUE,TRUE
100,993838.217557336,1121188.56237539,Precipitation,monthly,4,-0.726315789473684,0.000175510541542711,-0.0615875430715581,TRUE,0,0,0,0,FALSE,FALSE,none,-0.505263157894737,0.00184162488956613,-0.0615875430715581,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.439426699522967,0,,1.10295524822226,TRUE,TRUE
101,1001987.44247207,1121188.56237539,Precipitation,monthly,4,-0.778947368421053,,-0.0513055319474502,TRUE,0,0,0,0,FALSE,FALSE,none,-0.778947368421053,1.57281789325032e-06,-0.0513055319474502,FALSE,0,0,0,0,FALSE,FALSE,none,20,0.750555185072747,1,18,0.624633633222594,,TRUE
102,1010136.6673868,1121188.56237539,Precipitation,monthly,4,-0.831578947368421,,-0.0598102846803765,TRUE,0,0,0,0,FALSE,FALSE,none,-0.842105263157895,2.09071611965145e-07,-0.0598102846803765,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.686419037107585,0,,1.10702085043819,,TRUE
103,1018285.89230154,1121188.56237539,Precipitation,monthly,4,-0.589473684210526,0.00097352003372918,-0.0283990302705206,TRUE,0,0,0,0,FALSE,FALSE,none,-0.589473684210526,0.00027932087985766,-0.0283990302705206,FALSE,0,0,0,0,FALSE,FALSE,none,20,0.490751265337159,0,,0.333732027685614,TRUE,TRUE
104,1026435.11721627,1121188.56237539,Precipitation,monthly,4,-0.736842105263158,,-0.042151972593274,TRUE,0,0,0,0,FALSE,FALSE,none,-0.68421052631579,2.46744572944435e-05,-0.042151972593274,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.683473882245535,1,18,0.375766774847403,,TRUE
105,1034584.342131,1121188.56237539,Precipitation,monthly,4,-0.515789473684211,1.41919436309984e-08,-0.0681999748610336,TRUE,0,0,0,0,FALSE,FALSE,none,-0.568421052631579,0.000458355139756841,-0.0681999748610336,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.578951278058969,1,18,1.12187998096021,TRUE,TRUE
106,1042733.56704574,1121188.56237539,Precipitation,monthly,4,-0.673684210526316,0.00031663506439854,-0.0550897371688146,TRUE,0,0,0,0,FALSE,FALSE,none,-0.547368421052632,0.000740290645818358,-0.0550897371688146,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.4671022144594,0,,0.672899845236147,TRUE,TRUE
107,1050882.79196047,1121188.56237539,Precipitation,monthly,4,-0.494736842105263,0.00419775602647606,-0.0324612738040742,TRUE,0,0,0,0,FALSE,FALSE,none,-0.463157894736842,0.00430236847861424,-0.0324612738040742,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.50351839282956,1,18,0.495683788373093,TRUE,TRUE
108,1059032.01687521,1121188.56237539,Precipitation,monthly,4,-0.378947368421053,0.0376749371742556,-0.0452669634136791,TRUE,0,0,0,0,FALSE,FALSE,none,-0.294736842105263,0.0692355024661237,-0.0452669634136791,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.134357567303408,0,,0.938080288689528,FALSE,TRUE
109,1067181.24178994,1121188.56237539,Precipitation,monthly,4,-0.736842105263158,,-0.0557190950282595,TRUE,0,0,0,0,FALSE,FALSE,none,-0.652631578947369,5.743923061109e-05,-0.0557190950282595,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.625696629571877,1,18,0.784875358802928,,TRUE
110,1075330.46670467,1121188.56237539,Precipitation,monthly,4,-0.810526315789474,,-0.0979035976342857,TRUE,0,0,0,0,FALSE,FALSE,none,-0.810526315789474,5.84044569141056e-07,-0.0979035976342857,FALSE,0,0,0,0,FALSE,FALSE,none,20,0.665170343485277,1,18,2.93866199134504,,TRUE
111,1083479.69161941,1121188.56237539,Precipitation,monthly,4,-0.831578947368421,,-0.107398893063267,TRUE,0,0,0,0,FALSE,FALSE,none,-0.831578947368421,2.95653397570561e-07,-0.107398893063267,FALSE,0,0,0,0,FALSE,FALSE,none,20,0.705608094292082,1,18,3.51611645840269,,TRUE
112,1091628.91653414,1121188.56237539,Precipitation,monthly,4,-0.863157894736842,,-0.0742176444663738,TRUE,0,0,0,0,FALSE,FALSE,none,-0.863157894736842,1.03276375979881e-07,-0.0742176444663738,FALSE,0,0,0,0,FALSE,FALSE,none,20,0.69732735663405,1,18,1.80922539766537,,TRUE
113,985688.992642603,1113039.33746066,Precipitation,monthly,4,-0.305263157894737,0.105380337337481,-0.00776506882781784,TRUE,0,0,0,0,FALSE,FALSE,none,-0.305263157894737,0.0598674565079311,-0.00776506882781784,FALSE,0,0,0,0,FALSE,FALSE,none,20,0.182937087414526,0,,0.0730128299812793,TRUE,TRUE
114,993838.217557336,1113039.33746066,Precipitation,monthly,4,-0.178947368421053,0.127512440227319,-0.00948998640524223,TRUE,0,0,0,0,FALSE,FALSE,none,-0.168421052631579,0.299168995520334,-0.00948998640524223,TRUE,0,0,0,0,FALSE,FALSE,none,20,-0.24612045555454,0,,0.254152174818385,TRUE,TRUE
115,1001987.44247207,1113039.33746066,Precipitation,monthly,4,-0.705263157894737,3.50325799913671e-20,-0.0602586660534143,TRUE,0,0,0,0,FALSE,FALSE,none,-0.705263157894737,1.37676679293339e-05,-0.0602586660534143,FALSE,0,0,0,0,FALSE,FALSE,none,20,0.584368470929208,0,,0.871496160353766,TRUE,TRUE
116,1010136.6673868,1113039.33746066,Precipitation,monthly,4,-0.810526315789474,,-0.105066242528124,TRUE,0,0,0,0,FALSE,FALSE,none,-0.842105263157895,2.09071611965145e-07,-0.105066242528124,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.742270189108897,1,18,2.28370443292348,,TRUE
117,1018285.89230154,1113039.33746066,Precipitation,monthly,4,-0.673684210526316,1.64074397456239e-10,-0.0545871490820511,TRUE,0,0,0,0,FALSE,FALSE,none,-0.673684210526316,3.28333603273921e-05,-0.0545871490820511,FALSE,0,0,0,0,FALSE,FALSE,none,20,0.572078487191249,1,18,0.867767745665874,TRUE,TRUE
118,1026435.11721627,1113039.33746066,Precipitation,monthly,4,-0.705263157894737,1.79638660294174e-05,-0.0954795252989259,TRUE,0,0,0,0,FALSE,FALSE,none,-0.526315789473684,0.00117686591062474,-0.0954795252989259,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.518101777835942,1,18,2.54324878407456,TRUE,TRUE
119,1034584.342131,1113039.33746066,Precipitation,monthly,4,-0.747368421052632,,-0.0406770239792284,TRUE,0,0,0,0,FALSE,FALSE,none,-0.757894736842105,2.983144747129e-06,-0.0406770239792284,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.75399540825461,1,18,0.416791943388739,,TRUE
120,1042733.56704574,1113039.33746066,Precipitation,monthly,4,-0.8,,-0.0741475145332515,TRUE,0,0,0,0,FALSE,FALSE,none,-0.610526315789474,0.000167526946844742,-0.0741475145332515,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.603957751817054,0,,1.41027901902717,,TRUE
121,1050882.79196047,1113039.33746066,Precipitation,monthly,4,-0.810526315789474,,-0.0493715716792005,TRUE,0,0,0,0,FALSE,FALSE,none,-0.789473684210526,1.13510010608232e-06,-0.0493715716792005,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.609639081010039,0,,0.757328615081306,,TRUE
122,1059032.01687521,1113039.33746066,Precipitation,monthly,4,-0.926315789473684,,-0.0762382405810058,TRUE,0,0,0,0,FALSE,FALSE,none,-0.926315789473684,1.12847448137358e-08,-0.0762382405810058,FALSE,0,0,0,0,FALSE,FALSE,none,20,0.719396291600753,1,18,1.82334066801826,,TRUE
123,1067181.24178994,1113039.33746066,Precipitation,monthly,4,-0.431578947368421,,-0.0167717749718577,TRUE,0,0,0,0,FALSE,FALSE,none,-0.631578947368421,9.88839817461394e-05,-0.0167717749718577,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.745585491195787,1,18,0.13275768187604,,TRUE
124,1075330.46670467,1113039.33746066,Precipitation,monthly,4,-0.831578947368421,,-0.0529223082897564,TRUE,0,0,0,0,FALSE,FALSE,none,-0.694736842105263,1.8468427210209e-05,-0.0529223082897564,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.743312017294974,1,18,0.646802792631896,,TRUE
125,1083479.69161941,1113039.33746066,Precipitation,monthly,4,-0.705263157894737,1.51335540729359e-27,-0.0292810655082576,TRUE,0,0,0,0,FALSE,FALSE,none,-0.726315789473684,7.55890163099563e-06,-0.0292810655082576,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.58794782898332,0,,0.383614958369653,TRUE,TRUE
126,1091628.91653414,1113039.33746066,Precipitation,monthly,4,-0.842105263157895,,-0.0767782718564073,TRUE,0,0,0,0,FALSE,FALSE,none,-0.842105263157895,2.09071611965145e-07,-0.0767782718564073,FALSE,0,0,0,0,FALSE,FALSE,none,20,0.768871845193487,1,18,1.21068847999042,,TRUE
127,1099778.14144887,1113039.33746066,Precipitation,monthly,4,-0.747368421052632,,-0.0929745108199616,TRUE,0,0,0,0,FALSE,FALSE,none,-0.747368421052632,4.08346510669566e-06,-0.0929745108199616,FALSE,0,0,0,0,FALSE,FALSE,none,20,0.642282865292528,0,,2.16144835921903,,TRUE
128,1107927.36636361,1113039.33746066,Precipitation,monthly,4,-0.694736842105263,5.27536153234556e-09,-0.0811236472252537,TRUE,0,0,0,0,FALSE,FALSE,none,-0.694736842105263,1.8468427210209e-05,-0.0811236472252537,FALSE,0,0,0,0,FALSE,FALSE,none,20,0.56402934725398,1,18,2.13497666756428,TRUE,TRUE
129,1116076.59127834,1113039.33746066,Precipitation,monthly,4,-0.705263157894737,5.89404192266535e-07,-0.0577891457526545,TRUE,0,0,0,0,FALSE,FALSE,none,-0.705263157894737,1.37676679293339e-05,-0.0577891457526545,FALSE,0,0,0,0,FALSE,FALSE,none,20,0.546384730717577,1,18,1.40488326151941,TRUE,TRUE
130,1124225.81619307,1113039.33746066,Precipitation,monthly,4,-0.726315789473684,,-0.0876346700048695,TRUE,0,0,0,0,FALSE,FALSE,none,-0.673684210526316,3.28333603273921e-05,-0.0876346700048695,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.615906951837845,0,,2.0609697132632,,TRUE
131,1132375.04110781,1113039.33746066,Precipitation,monthly,4,-0.673684210526316,,-0.064071084265239,TRUE,0,0,0,0,FALSE,FALSE,none,-0.673684210526316,3.28333603273921e-05,-0.064071084265239,FALSE,0,0,0,0,FALSE,FALSE,none,20,0.626585148841902,1,18,1.13127327966523,,TRUE
132,993838.217557336,1104890.11254593,Precipitation,monthly,4,-0.705263157894737,,-0.0831259595644143,TRUE,0,0,0,0,FALSE,FALSE,none,-0.736842105263158,5.56702423692801e-06,-0.0831259595644143,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.614007741763143,1,18,2.64657519086279,,TRUE
133,1001987.44247207,1104890.11254593,Precipitation,monthly,4,-0.821052631578947,,-0.0764709722716361,TRUE,0,0,0,0,FALSE,FALSE,none,-0.8,8.15875320506503e-07,-0.0764709722716361,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.636791604343562,1,18,1.67922367714232,,TRUE
134,1010136.6673868,1104890.11254593,Precipitation,monthly,4,-0.736842105263158,8.64529696800502e-06,-0.0557501692897998,TRUE,0,0,0,0,FALSE,FALSE,none,-0.652631578947369,5.743923061109e-05,-0.0557501692897998,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.516215008354429,0,,1.11410413467641,TRUE,TRUE
135,1018285.89230154,1104890.11254593,Precipitation,monthly,4,-0.842105263157895,,-0.0702720200125542,TRUE,0,0,0,0,FALSE,FALSE,none,-0.842105263157895,2.09071611965145e-07,-0.0702720200125542,FALSE,0,0,0,0,FALSE,FALSE,none,20,0.657083699503126,1,18,1.40130931765352,,TRUE
136,1026435.11721627,1104890.11254593,Precipitation,monthly,4,-0.652631578947369,1.2369544554257e-06,-0.020228122593835,TRUE,0,0,0,0,FALSE,FALSE,none,-0.705263157894737,1.37676679293339e-05,-0.020228122593835,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.552366198376301,0,,0.298295283916107,TRUE,TRUE
137,1034584.342131,1104890.11254593,Precipitation,monthly,4,-0.884210526315789,,-0.0708870938979089,TRUE,0,0,0,0,FALSE,FALSE,none,-0.91578947368421,1.6488823107345e-08,-0.0708870938979089,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.817881206425477,1,18,0.988210645423782,,TRUE
138,1042733.56704574,1104890.11254593,Precipitation,monthly,4,-0.778947368421053,,-0.0702961035792462,TRUE,0,0,0,0,FALSE,FALSE,none,-0.789473684210526,1.13510010608232e-06,-0.0702961035792462,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.642357031950191,1,18,1.58945955546025,,TRUE
139,1050882.79196047,1104890.11254593,Precipitation,monthly,4,-0.726315789473684,,-0.0768351723979178,TRUE,0,0,0,0,FALSE,FALSE,none,-0.726315789473684,7.55890163099563e-06,-0.0768351723979178,FALSE,0,0,0,0,FALSE,FALSE,none,20,0.686350009487248,1,18,1.28258119188082,,TRUE
140,1059032.01687521,1104890.11254593,Precipitation,monthly,4,-0.768421052631579,8.96472338508403e-06,-0.0530616496689618,TRUE,0,0,0,0,FALSE,FALSE,none,-0.642105263157895,7.55158678304704e-05,-0.0530616496689618,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.503067949266738,0,,0.630958342764322,TRUE,TRUE
141,1067181.24178994,1104890.11254593,Precipitation,monthly,4,-0.357894736842105,,-0.0374813425532054,TRUE,0,0,0,0,FALSE,FALSE,none,-0.368421052631579,0.0231409313087437,-0.0374813425532054,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.600864515780156,1,18,0.851749910200317,,TRUE
142,1075330.46670467,1104890.11254593,Precipitation,monthly,4,-0.673684210526316,8.21471619178471e-07,-0.0736018117181846,TRUE,0,0,0,0,FALSE,FALSE,none,-0.663157894736842,4.35146009207219e-05,-0.0736018117181846,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.550572469866388,1,18,1.30609522069509,TRUE,TRUE
143,1083479.69161941,1104890.11254593,Precipitation,monthly,4,-0.0421052631578947,0.506542075957114,-0.00162301391052703,TRUE,0,0,0,0,FALSE,FALSE,none,0,1,-0.00162301391052703,TRUE,0,0,0,0,FALSE,FALSE,none,20,-0.462629955338007,0,,0.102762329003921,TRUE,FALSE
144,1091628.91653414,1104890.11254593,Precipitation,monthly,4,0.147368421052632,0.065090179261863,0.0079510214093786,TRUE,0,0,0,0,FALSE,FALSE,none,0.231578947368421,0.153421854197525,0.0079510214093786,TRUE,0,0,0,0,FALSE,FALSE,none,20,-0.407497504527073,0,,0.187751817547528,TRUE,TRUE
145,1099778.14144887,1104890.11254593,Precipitation,monthly,4,-0.6,0.00274015922244479,-0.0359367307585975,TRUE,0,0,0,0,FALSE,FALSE,none,-0.473684210526316,0.00350047582175583,-0.0359367307585975,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.371061689868289,0,,0.531348505288936,TRUE,TRUE
146,1107927.36636361,1104890.11254593,Precipitation,monthly,4,-0.852631578947369,,-0.0871946738863533,TRUE,0,0,0,0,FALSE,FALSE,none,-0.852631578947369,1.47243057067729e-07,-0.0871946738863533,FALSE,0,0,0,0,FALSE,FALSE,none,20,0.667238110562276,1,18,2.10342719388034,,TRUE
147,1116076.59127834,1104890.11254593,Precipitation,monthly,4,-0.863157894736842,,-0.0898652360774577,TRUE,0,0,0,0,FALSE,FALSE,none,-0.894736842105263,3.477337434536e-08,-0.0898652360774577,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.698963739357741,1,18,2.74456632198924,,TRUE
148,1124225.81619307,1104890.11254593,Precipitation,monthly,4,-0.894736842105263,,-0.0623177068355756,TRUE,0,0,0,0,FALSE,FALSE,none,-0.842105263157895,2.09071611965145e-07,-0.0623177068355756,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.667122368833218,0,,1.24876318407783,,TRUE
149,1001987.44247207,1096740.88763119,Precipitation,monthly,4,-0.389473684210526,0.030666362593981,-0.021066825902748,TRUE,0,0,0,0,FALSE,FALSE,none,-0.273684210526316,0.0915835906494623,-0.021066825902748,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.118765907112054,0,,0.196754351344214,FALSE,TRUE
150,1010136.6673868,1096740.88763119,Precipitation,monthly,4,-0.747368421052632,,-0.0541445596831008,TRUE,0,0,0,0,FALSE,FALSE,none,-0.747368421052632,4.08346510669566e-06,-0.0541445596831008,FALSE,0,0,0,0,FALSE,FALSE,none,20,0.661635370560811,1,18,0.5818702881239,,TRUE
151,1018285.89230154,1096740.88763119,Precipitation,monthly,4,-0.768421052631579,,-0.110767117197004,TRUE,0,0,0,0,FALSE,FALSE,none,-0.736842105263158,5.56702423692801e-06,-0.110767117197004,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.663028975603253,1,18,2.84947781290091,,TRUE
152,1026435.11721627,1096740.88763119,Precipitation,monthly,4,0.463157894736842,0.0133894919841494,0.0355030268630279,TRUE,0,0,0,0,FALSE,FALSE,none,0.463157894736842,0.00430236847861424,0.0355030268630279,FALSE,0,0,0,0,FALSE,FALSE,none,20,0.466411172857765,0,,0.546078001603545,TRUE,TRUE
153,1034584.342131,1096740.88763119,Precipitation,monthly,4,-0.705263157894737,,-0.0741567682080831,TRUE,0,0,0,0,FALSE,FALSE,none,-0.705263157894737,1.37676679293339e-05,-0.0741567682080831,FALSE,0,0,0,0,FALSE,FALSE,none,20,0.637061808648738,1,18,1.41203054607283,,TRUE
154,1042733.56704574,1096740.88763119,Precipitation,monthly,4,-0.873684210526316,,-0.0986022027468102,TRUE,0,0,0,0,FALSE,FALSE,none,-0.873684210526316,7.21427072564805e-08,-0.0986022027468102,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.748284332606427,1,18,2.14388621328901,,TRUE
155,1050882.79196047,1096740.88763119,Precipitation,monthly,4,-0.821052631578947,,-0.0743011488117466,TRUE,0,0,0,0,FALSE,FALSE,none,-0.663157894736842,4.35146009207219e-05,-0.0743011488117466,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.690263788684211,1,18,1.41704003485727,,TRUE
156,1059032.01687521,1096740.88763119,Precipitation,monthly,4,-0.210526315789474,0.250485684196922,-0.0176894223281684,TRUE,0,0,0,0,FALSE,FALSE,none,-0.210526315789474,0.194365910803109,-0.0176894223281684,FALSE,0,0,0,0,FALSE,FALSE,none,20,0.140860818882253,0,,0.356138901942882,TRUE,TRUE
157,1067181.24178994,1096740.88763119,Precipitation,monthly,4,0.642105263157895,0.00118070482707643,0.015369092579931,TRUE,0,0,0,0,FALSE,FALSE,none,0.663157894736842,4.35146009207219e-05,0.015369092579931,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.280551301863627,0,,0.0609117800067649,TRUE,TRUE
158,1075330.46670467,1096740.88763119,Precipitation,monthly,4,-0.789473684210526,,-0.0730641913833097,TRUE,0,0,0,0,FALSE,FALSE,none,-0.736842105263158,5.56702423692801e-06,-0.0730641913833097,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.632414289224895,1,18,1.33119046759599,,TRUE
159,1083479.69161941,1096740.88763119,Precipitation,monthly,4,-0.694736842105263,0.000101268400222519,-0.0283899901357169,TRUE,0,0,0,0,FALSE,FALSE,none,-0.610526315789474,0.000167526946844742,-0.0283899901357169,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.490808364199578,0,,0.201360173591758,TRUE,TRUE
160,1091628.91653414,1096740.88763119,Precipitation,monthly,4,-0.884210526315789,,-0.0905866119345384,TRUE,0,0,0,0,FALSE,FALSE,none,-0.905263157894737,2.39942786929349e-08,-0.0905866119345384,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.731945288723547,1,18,2.55827405855606,,TRUE
161,1099778.14144887,1096740.88763119,Precipitation,monthly,4,-0.0421052631578947,0.704014230033857,-0.0028162423404865,TRUE,0,0,0,0,FALSE,FALSE,none,-0.0315789473684211,0.845654661408584,-0.0028162423404865,TRUE,0,0,0,0,FALSE,FALSE,none,20,-0.277658552413488,0,,0.276996401531582,TRUE,TRUE
162,1107927.36636361,1096740.88763119,Precipitation,monthly,4,-0.547368421052632,0.00386590648857921,-0.0392177446753651,TRUE,0,0,0,0,FALSE,FALSE,none,-0.547368421052632,0.000740290645818358,-0.0392177446753651,FALSE,0,0,0,0,FALSE,FALSE,none,20,0.458274313203718,1,18,0.490416120008803,TRUE,TRUE
163,1116076.59127834,1096740.88763119,Precipitation,monthly,4,-0.663157894736842,,-0.0646311326861559,TRUE,0,0,0,0,FALSE,FALSE,none,-0.652631578947369,5.743923061109e-05,-0.0646311326861559,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.650153127559789,1,18,1.20957911286933,,TRUE
164,1124225.81619307,1096740.88763119,Precipitation,monthly,4,-0.768421052631579,,-0.029394740704447,TRUE,0,0,0,0,FALSE,FALSE,none,-0.726315789473684,7.55890163099563e-06,-0.029394740704447,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.648145775584151,0,,0.389527493211435,,TRUE
165,1132375.04110781,1096740.88763119,Precipitation,monthly,4,-0.589473684210526,0.00321494793757917,-0.0447182028437965,TRUE,0,0,0,0,FALSE,FALSE,none,-0.536842105263158,0.000935238849756386,-0.0447182028437965,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.320665650012973,0,,0.748704333302543,TRUE,TRUE
166,1010136.6673868,1088591.66271646,Precipitation,monthly,4,-0.747368421052632,,-0.0720330103326382,TRUE,0,0,0,0,FALSE,FALSE,none,-0.747368421052632,4.08346510669566e-06,-0.0720330103326382,FALSE,0,0,0,0,FALSE,FALSE,none,20,0.738783289896319,1,18,1.26422503852272,,TRUE
167,1018285.89230154,1088591.66271646,Precipitation,monthly,4,-0.842105263157895,9.21491431554325e-14,-0.0570568760546545,TRUE,0,0,0,0,FALSE,FALSE,none,-0.821052631578947,4.1638918252279e-07,-0.0570568760546545,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.567787043884574,1,18,1.10471332581153,TRUE,TRUE
168,1026435.11721627,1088591.66271646,Precipitation,monthly,4,-0.473684210526316,0.0122971171988841,-0.0250387345052635,TRUE,0,0,0,0,FALSE,FALSE,none,-0.263157894736842,0.104757489849731,-0.0250387345052635,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.188812856027882,0,,0.284495281347629,FALSE,TRUE
169,1034584.342131,1088591.66271646,Precipitation,monthly,4,-0.768421052631579,,-0.0528492447402742,TRUE,0,0,0,0,FALSE,FALSE,none,-0.821052631578947,4.1638918252279e-07,-0.0528492447402742,TRUE,0,0,0,0,FALSE,FALSE,none,20,0.737295660359463,1,18,0.736858511364798,,TRUE
